ccx_id,it_buy,clothing_buy,food_buy,home_buy,ent_buy,tools_buy,stationery_buy,health_buy,skincare_buy,other_buy,it_buy_count,clothing_buy_count,food_buy_count,home_buy_count,ent_buy_count,tools_buy_count,stationery_buy_count,health_buy_count,skincare_buy_count,other_buy_count
17838,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17839,0.0,0.0,0.0,0.0,0.0,0.0,71.8,0.0,54.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0
17840,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17841,27.0,0.0,0.0,0.0,0.0,0.0,74.0,16.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
17842,0.0,79.8,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17843,0.0,0.0,0.0,151.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17844,0.0,0.0,0.0,0.0,0.0,0.0,151.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17849,0.0,224.6,0.0,0.0,0.0,0.0,78.71,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
17850,0.0,504.78,0.0,138.0,0.0,143.6,237.26,58.0,0.0,341.65999999999997,0.0,16.0,0.0,1.0,0.0,1.0,14.0,1.0,0.0,12.0
17851,0.0,53.7,0.0,85.7,0.0,0.0,28.9,0.0,52.8,64.9,0.0,4.0,0.0,6.0,0.0,0.0,11.0,0.0,6.0,3.0
17852,0.0,293.9,101.9,229.0,108.0,0.0,39.9,0.0,8.8,144.0,0.0,5.0,4.0,3.0,4.0,0.0,4.0,0.0,2.0,5.0
17853,0.0,413.08,0.0,65.8,39.0,0.0,78.0,0.0,47.8,710.0,0.0,7.0,0.0,3.0,1.0,0.0,7.0,0.0,2.0,3.0
17856,0.0,0.0,88.9,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
17858,28.0,481.0,55.19,798.8,0.0,0.0,55.19,0.0,0.0,524.0,1.0,2.0,1.0,6.0,0.0,0.0,4.0,0.0,0.0,9.0
17859,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
17860,19.5,0.0,0.0,0.0,0.0,0.0,19.6,0.0,76.0,31.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
17862,0.0,59.0,0.0,0.0,68.0,0.0,976.4423,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
17864,0.0,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17866,0.0,98.0,0.0,349.0,373.0,0.0,20.85,349.0,0.0,20.85,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0
17869,8.5,56.0,0.0,0.0,0.0,0.0,0.0,0.0,94.3,39.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
17870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17871,0.0,0.0,0.0,17.8,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
17872,0.0,49.9,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
17874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17875,13.8,45.0,0.0,326.0,0.0,0.0,13.3,89.0,0.0,163.0,3.0,1.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,2.0
17876,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17877,5.8,138.9,21.83,151.96999999999997,0.0,0.0,20.33,0.0,157.11,198.5,5.0,4.0,2.0,29.0,0.0,0.0,24.0,0.0,14.0,9.0
17879,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17880,0.0,138.0,0.0,0.0,0.0,0.0,18.73,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
17881,0.0,92.0,0.0,44.0,0.0,0.0,212.0,0.0,336.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,3.0,2.0,1.0
17882,0.0,0.0,0.0,75.95,0.0,0.0,0.0,75.95,0.0,75.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
17884,0.0,0.0,39.0,0.0,0.0,0.0,49.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17886,0.0,108.8,0.0,29.9,0.0,0.0,0.0,32.9,0.0,32.9,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
17888,0.0,146.92000000000002,24.75,9.9,98.0,0.0,8.15,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
17890,0.0,18.0,0.0,97.99,0.0,0.0,9.8,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
17892,0.0,525.0,206.8,32.4,21.8,0.0,68.0,46.1,0.0,59.9,0.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0
17893,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17895,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17897,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17899,0.0,28.9,19.9,53.1,39.0,0.0,29.7,0.0,9.89,10.0,0.0,6.0,1.0,5.0,2.0,0.0,16.0,0.0,1.0,9.0
17900,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17903,101.3,1140.05,205.5,658.0,0.0,59.85,422.90000000000003,69.5,0.0,52.0,1.0,22.0,4.0,2.0,0.0,1.0,10.0,18.0,0.0,1.0
17906,0.0,147.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17912,0.0,536.052,33.9,360.7,0.0,0.0,0.0,0.0,669.6,0.0,0.0,13.0,1.0,4.0,0.0,0.0,0.0,0.0,19.0,0.0
17913,0.0,69.8,0.0,0.0,0.0,0.0,298.0,0.0,0.0,298.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
17914,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17916,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
17917,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17918,0.0,0.0,66.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17919,0.0,198.0,0.0,21.200000000000003,398.0,0.0,198.0,0.0,43.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0
17920,0.0,65.6,16.9,45.74,15.9,0.0,68.31,0.0,25.7,37.22,0.0,6.0,1.0,4.0,1.0,0.0,2.0,0.0,4.0,2.0
17922,0.0,26.9,0.0,14.0,0.0,0.0,0.0,112.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
17923,0.0,0.0,0.0,29.9,0.0,0.0,9.9,32.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
17924,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17925,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17928,39.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17929,0.0,49.8,0.0,0.0,39.9,0.0,19.9,148.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0
17931,38.61,288.12,35.9,264.81,0.0,0.0,57.55,45.8,45.64,107.17,3.0,17.0,2.0,37.0,0.0,0.0,8.0,1.0,3.0,6.0
17932,29.9,58.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
17933,0.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17935,22.91,230.0,0.0,0.0,0.0,0.0,22.91,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17936,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17938,0.0,59.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17940,0.0,5.9,15.8,98.0,212.0,0.0,19.8,0.0,77.9,39.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0
17942,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17944,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17946,69.0,33.0,98.0,167.0,0.0,0.0,18.8,69.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
17947,28.0,298.0,0.0,19.0,0.0,0.0,148.0,368.0,0.0,88.4,1.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0
17948,65.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
17949,0.0,221.7,65.0,79.09,0.0,0.0,59.9,7.7,27.5,25.9,0.0,2.0,1.0,2.0,0.0,0.0,4.0,1.0,1.0,1.0
17950,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17952,0.0,59.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17954,28.98,109.56,0.0,147.04000000000002,0.0,29.8,29.8,59.6,34.56,34.56,1.0,2.0,0.0,10.0,0.0,1.0,3.0,1.0,2.0,2.0
17957,0.0,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
17961,0.0,0.0,0.0,119.94999999999999,0.0,0.0,68.4,19.9,0.0,26.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,0.0,1.0
17962,29.0,509.24120000000005,56.9,176.92999999999998,19.0,0.0,22.5,21.53,28.9,13.8,4.0,9.0,3.0,20.0,1.0,0.0,8.0,1.0,3.0,6.0
17966,0.0,221.16,59.8,128.8,0.0,0.0,28.8,0.0,29.9,69.0,0.0,14.0,2.0,8.0,0.0,0.0,8.0,0.0,1.0,1.0
17967,0.0,95.9,288.0,222.2,77.22,30.0,24.25,0.0,28.62,85.0,0.0,2.0,5.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0
17970,9.9,495.0,12.5,278.0,0.0,0.0,12.5,0.0,35.0,240.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0
17972,0.0,26.0,0.0,59.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
17975,128.9,0.0,386.70000000000005,482.34000000000003,0.0,0.0,158.0,236.0,0.0,316.0,1.0,0.0,11.0,4.0,0.0,0.0,1.0,4.0,0.0,3.0
17976,0.0,506.08,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17977,2699.0,0.0,0.0,0.0,127.0,0.0,39.9,59.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0
17978,19.8,0.0,0.0,23.04,0.0,0.0,25.0,0.0,0.0,18.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
17981,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0
17983,258.0,258.0,0.0,0.0,0.0,0.0,89.0,258.0,258.0,258.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
17985,10.8,0.0,0.0,10.8,19.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
17986,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
17988,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
17994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17995,0.0,0.0,0.0,67.3,0.0,0.0,0.0,0.0,0.0,21.9,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
17998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
17999,27.8,27.8,0.0,0.0,27.8,0.0,13.9,0.0,13.9,0.0,3.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0
18000,0.0,60.8,39.9,0.0,0.0,0.0,19.8,35.8,9.9,54.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0
18001,0.0,1467.0300000000002,77.5,0.0,0.0,0.0,77.5,0.0,612.95,612.95,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
18002,0.0,0.0,0.0,0.0,0.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18006,0.0,59.0,43.9,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
18007,5.0,88.0,866.0,879.69,299.79,33.0,340.0,0.0,0.0,550.0,1.0,1.0,3.0,3.0,1.0,1.0,5.0,0.0,0.0,9.0
18008,0.0,105.5,29.99,0.0,0.0,0.0,39.0,29.9,0.0,29.99,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
18011,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18013,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18014,0.0,181.0,38.0,0.0,0.0,0.0,52.4,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
18017,45.0,0.0,39.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
18021,0.0,242.9,0.0,0.0,82.0,0.0,293.83,0.0,0.0,217.13,0.0,5.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,4.0
18022,0.0,407.5,0.0,89.0,0.0,51.4,7.9,0.0,29.9,53.5,0.0,7.0,0.0,6.0,0.0,1.0,2.0,0.0,4.0,1.0
18023,0.0,78.8,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
18028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18029,0.0,410.0,317.79999999999995,0.0,0.0,0.0,34.21,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
18031,0.0,99.0,147.6,314.0,0.0,0.0,121.0,0.0,0.0,132.6,0.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0
18033,0.0,856.4599999999999,0.0,1469.12,0.0,0.0,204.3,0.0,771.12,308.15999999999997,0.0,9.0,0.0,9.0,0.0,0.0,2.0,0.0,19.0,3.0
18035,0.0,123.84,0.0,42.0,0.0,0.0,0.0,48.82,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
18039,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18040,0.0,99.9,19.9,133.76,0.0,0.0,18.0,0.0,81.8,149.24,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0
18042,18.8,0.0,169.7,97.8,0.0,0.0,81.8,121.0,23.66,11.9,1.0,0.0,1.0,3.0,0.0,0.0,6.0,1.0,3.0,4.0
18043,0.0,0.0,0.0,39.9,0.0,0.0,22.0,28.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
18044,45.0,568.0,0.0,852.0,284.0,284.0,568.0,0.0,0.0,374.0,3.0,3.0,0.0,7.0,1.0,2.0,35.0,0.0,0.0,4.0
18045,0.0,55.0,0.0,66.0,0.0,0.0,0.0,27.72,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
18049,28.0,91.8,98.0,200.0,0.0,0.0,97.91,98.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,12.0,1.0,3.0,0.0
18054,0.0,47.0,0.0,35.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18058,0.0,233.9,0.0,0.0,68.0,0.0,0.0,48.9,0.0,48.9,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
18060,0.0,14.2,39.9,38.5,0.0,0.0,129.3,35.0,27.4,156.7,0.0,4.0,2.0,6.0,0.0,0.0,7.0,2.0,2.0,5.0
18061,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18062,0.0,221.75,351.0,96.14999999999999,0.0,0.0,66.0,0.0,131.85,302.0,0.0,13.0,4.0,9.0,0.0,0.0,8.0,0.0,21.0,9.0
18064,0.0,79.0,0.0,178.0,0.0,0.0,29.9,0.0,39.9,67.7,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0
18067,19.6,0.0,0.0,163.8,0.0,0.0,35.2,96.92,96.92,58.9,5.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,2.0,5.0
18070,0.0,147.9,0.0,0.0,0.0,0.0,49.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
18071,0.0,438.0,0.0,94.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
18072,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18075,0.0,876.0,106.8,0.0,0.0,0.0,193.0,193.0,300.4,107.4,0.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0
18076,0.0,23.9,0.0,0.0,0.0,0.0,88.0,0.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0
18077,39.9,344.0,207.0,76.5,39.9,0.0,78.0,0.0,0.0,27.0,1.0,9.0,1.0,7.0,1.0,0.0,2.0,0.0,0.0,1.0
18079,0.0,1801.92,56.0,59.9,0.0,0.0,499.0,199.0,0.0,41.6,0.0,8.0,1.0,1.0,0.0,0.0,8.0,3.0,0.0,1.0
18083,0.0,206.5,0.0,247.27999999999997,198.48,0.0,0.0,56.9,0.0,198.48,0.0,6.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,10.0
18085,23.9,78.9,0.0,4.89,0.0,0.0,0.0,75.9,62.9,29.9,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0
18093,0.0,39.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18097,0.0,69.9,31.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
18101,0.0,72.5,176.0,61.8,0.0,0.0,270.9,0.0,0.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0
18105,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
18108,0.0,0.0,0.0,0.0,0.0,0.0,67.8,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
18109,0.0,56.8,0.0,56.7,0.0,0.0,0.0,0.0,79.8,168.8,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0
18110,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18112,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18113,0.0,98.7,0.0,0.0,0.0,0.0,0.0,56.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18115,0.0,111.8,158.0,0.0,0.0,48.0,69.0,17.9,254.0,146.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,3.0
18117,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18119,0.0,158.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18124,0.0,89.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18126,0.0,131.0,0.0,0.0,0.0,29.8,44.55,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
18127,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18130,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18131,0.0,234.5,0.0,0.0,0.0,0.0,24.65,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18133,0.0,58.9,0.0,9.37,0.0,0.0,0.0,0.0,0.0,57.48,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
18135,0.0,0.0,29.9,0.0,0.0,0.0,29.9,59.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
18137,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18138,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18139,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18140,0.0,392.0,0.0,54.9,0.0,0.0,48.6,0.0,99.0,63.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,2.0
18141,0.0,37.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
18142,9.9,39.7,0.0,0.0,0.0,0.0,0.0,57.8,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18143,0.0,396.9,0.0,0.0,0.0,0.0,14.0,17.0,0.0,9.5,0.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0
18144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
18147,36.0,8.9,38.0,38.0,0.0,0.0,189.0,0.0,17.8,101.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0
18148,0.0,29.9,0.0,153.0,0.0,0.0,282.0,0.0,94.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0
